MOD1;MOD2;Sigla;Regional;Mês;Quantidade coletas aterro;Quantidade coletas compostagem;Quantidade coletas recicalgem;Quantidade coletas sebo e osso;Peso aterro;Peso compostagem;Peso recicláveis;Peso sebo e osso;Porcentagem aterro;Porcentagem compostagem;Porcentagem recicláveis;Porcentagem sebo e osso;Budget recicláveis;Venda SAP recicláveis;Venda parceiros recicláveis;Valor venda seo e osso;Venda PGC;Venda Perecíveis;Venda PGC + Perecíveis;Indicador Aterro;Indicador compostagem;Indicador Reciclagem;Indicador sebo e osso;MTR Aterro;MTR compostagem;MTR Reciclagem;MTR sebo e osso;MTR 4a via faltando;Qualidade das rondas;Numero de eventos rondas;Numero de eventos rondas 0
MINAS43221;BHA43221;BHA;MINAS;01/05/2018;2;6;5;3;7 900;8 610;8 972;1 086;29,73%;32,41%;33,77%;4,09%;1 017;1 368;1 336;33;2 731;869;3 601;2,19;9,9;2,49;1,25;1;6;6;3;0;100;172;
MINAS43221;BHC43221;BHC;MINAS;01/05/2018;5;12;6;2;21 100;11 150;12 371;593;46,67%;24,66%;27,36%;1,31%;1 290;1 807;1 783;18;2 896;924;3 820;5,52;12,06;3,24;0,64;5;10;5;2;0;61;0;MINAS43221
MINAS43221;BHD43221;BHD;MINAS;01/05/2018;3;5;5;3;9 020;10 150;9 136;1 084;30,69%;34,54%;31,09%;3,69%;265;1 186;1 153;33;2 657;907;3 564;2,53;11,19;2,56;1,19;3;4;7;2;0;78;16;
MINAS43221;BHP43221;BHP;MINAS;01/05/2018;4;7;7;5;9 130;14 690;17 536;2 136;20,99%;33,78%;40,32%;4,91%;0;1 793;1 729;64;3 291;1 235;4 526;2,02;11,89;3,87;1,73;1;6;6;5;0;81;62;
MINAS43221;BHS43221;BHS;MINAS;01/05/2018;3;9;11;1;12 790;20 760;16 871;758;24,99%;40,56%;32,96%;1,48%;1 264;2 306;2 282;23;4 003;1 612;5 615;2,28;12,88;3;0,47;2;8;9;6;0;54;228;
SP SUL43221;BPI43221;BPI;SP SUL;01/05/2018;2;4;3;4;16 520;3 600;20 820;1 414;39,00%;8,50%;49,16%;3,34%;11 189;7 121;7 061;141;5 080;1 932;7 012;2,36;1,86;2,97;0,73;3;3;4;1;0;0;0;SP SUL43221
SP ABC/BAIXADA43221;BSA43221;BSA;SP ABC/BAIXADA;01/05/2018;2;5;2;1;21 690;3 000;11 190;467;59,67%;8,25%;30,79%;1,28%;0;5 435;4 888;47;3 867;1 563;5 430;3,99;1,92;2,06;0,3;1;2;2;0;0;97;8;
CENTRO OESTE/MANAUS43221;BSB43221;BSB;CENTRO OESTE/MANAUS;01/05/2018;5;0;7;0;37 690;;32 234;;53,90%;;46,10%;;0;7 905;7 905;0;7 865;3 119;10 983;3,43;;2,93;;0;0;0;0;0;0;0;CENTRO OESTE/MANAUS43221
SP ABC/BAIXADA43221;BSP43221;BSP;SP ABC/BAIXADA;01/05/2018;4;0;2;4;30 200;;11 970;766;70,34%;;27,88%;1,78%;10 957;5 067;4 941;77;5 079;1 915;6 993;4,32;;1,71;0,4;3;0;2;0;0;91;36;
CENTRO OESTE/MANAUS43221;BST43221;BST;CENTRO OESTE/MANAUS;01/05/2018;3;0;5;0;30 080;;16 445;;64,65%;;35,35%;;0;4 017;4 017;0;4 294;1 550;5 845;5,15;;2,81;;0;0;0;0;0;0;64;
SP LESTE43221;BTA43221;BTA;SP LESTE;01/05/2018;3;4;3;3;18 730;2 400;18 810;1 682;45,00%;5,77%;45,19%;4,04%;13 924;7 308;7 384;168;3 884;1 466;5 351;3,5;1,64;3,52;1,15;3;2;2;1;0;63;0;SP LESTE43221
SP LESTE43221;BTU43221;BTU;SP LESTE;01/05/2018;3;1;6;1;9 210;900;12 950;266;39,48%;3,86%;55,52%;1,14%;0;762;735;27;0;0;0;;;;;1;1;4;0;3;5;0;SP LESTE43221
RIO DE JANEIRO43221;CAL43221;CAL;RIO DE JANEIRO;01/05/2018;3;3;1;0;13 750;10 500;6 760;;44,34%;33,86%;21,80%;;0;13 139;2 614;0;2 131;1 223;3 354;4,1;8,58;2,02;;0;0;0;0;0;90;0;RIO DE JANEIRO43221
B. SP INTERIOR43221;CAP43221;CAP;B. SP INTERIOR;01/05/2018;2;6;1;4;9 320;3 600;3 540;224;55,86%;21,58%;21,22%;1,34%;1;864;1 177;22;1 413;589;2 001;4,66;6,12;1,77;0,38;2;5;1;0;0;100;4;
RIO DE JANEIRO43221;CBR43221;CBR;RIO DE JANEIRO;01/05/2018;4;4;3;0;27 200;20 530;20 590;;39,81%;30,05%;30,14%;;0;23 274;7 207;0;5 041;2 205;7 246;3,75;9,31;2,84;;0;0;0;0;0;96;0;RIO DE JANEIRO43221
B. SP INTERIOR43221;CCM43221;CCM;B. SP INTERIOR;01/05/2018;56;0;0;4;16 800;;;262;98,46%;;;1,54%;0;26;0;26;1 217;548;1 765;9,52;;;0,48;0;0;0;0;0;7;0;B. SP INTERIOR43221
RIO DE JANEIRO43221;CCP43221;CCP;RIO DE JANEIRO;01/05/2018;4;6;3;0;30 440;3 030;15 640;;61,98%;6,17%;31,85%;;0;23 885;6 171;0;4 510;2 554;7 064;4,31;1,19;2,21;;0;0;0;0;0;73;38;
B. SP INTERIOR43221;CIN43221;CIN;B. SP INTERIOR;01/05/2018;25;0;0;6;22 050;;;878;96,17%;;;3,83%;0;88;0;88;2 227;974;3 201;6,89;;;0,9;0;0;0;0;0;99;54;
B. SP INTERIOR43221;CIT43221;CIT;B. SP INTERIOR;01/05/2018;0;6;2;6;;1 800;5 370;791;;22,61%;67,45%;9,94%;0;2 120;2 041;79;1 951;1 037;2 988;;1,74;1,8;0,76;0;5;3;0;0;63;0;B. SP INTERIOR43221
CENTRO OESTE/MANAUS43221;CMC43221;CMC;CENTRO OESTE/MANAUS;01/05/2018;13;0;13;0;18 955;;9 861;;65,78%;;34,22%;;0;0;0;0;1 811;638;2 449;7,74;;4,03;;0;0;0;0;0;0;0;CENTRO OESTE/MANAUS43221
B. SP INTERIOR43221;CMM43221;CMM;B. SP INTERIOR;01/05/2018;1;0;1;0;9 620;;5 530;;63,50%;;36,50%;;0;2 084;2 101;0;1 066;476;1 543;6,24;;3,58;;0;0;1;0;0;94;0;B. SP INTERIOR43221
B. SP CAPITAL43221;CMO43221;CMO;B. SP CAPITAL;01/05/2018;2;4;1;7;19 900;1 200;4 130;1 564;74,27%;4,48%;15,41%;5,84%;0;1 593;1 472;156;2 044;1 193;3 237;6,15;1,01;1,28;1,31;1;2;1;0;0;92;0;B. SP CAPITAL43221
CENTRO OESTE/MANAUS43221;CMS43221;CMS;CENTRO OESTE/MANAUS;01/05/2018;8;0;8;0;20 633;;8 033;;71,98%;;28,02%;;0;0;0;0;2 141;694;2 835;7,28;;2,83;;0;0;0;0;0;0;0;CENTRO OESTE/MANAUS43221
RS / PARANÁ43221;CNS43221;CNS;RS / PARANÁ;01/05/2018;4;0;2;0;28 220;;11 860;;70,41%;;29,59%;;342;0;2 609;0;3 943;1 329;5 271;5,35;;2,25;;0;0;0;0;0;0;0;RS / PARANÁ43221
B. SP CAPITAL43221;CNT43221;CNT;B. SP CAPITAL;01/05/2018;3;7;2;7;14 060;2 100;7 660;1 231;56,13%;8,38%;30,58%;4,91%;19 993;4 829;2 569;123;2 260;1 312;3 572;3,94;1,6;2,14;0,94;1;0;0;0;0;0;0;B. SP CAPITAL43221
B. SP CAPITAL43221;CPR43221;CPR;B. SP CAPITAL;01/05/2018;0;0;2;3;;;5 820;254;;;95,82%;4,18%;0;1 933;2 096;25;1 387;908;2 295;;;2,54;0,28;0;0;1;0;0;84;0;B. SP CAPITAL43221
SP INTERIOR43221;CPS43221;CPS;SP INTERIOR;01/05/2018;5;6;4;5;33 630;5 400;26 440;850;50,71%;8,14%;39,87%;1,28%;0;9 922;9 883;85;5 119;2 176;7 295;4,61;2,48;3,62;0,39;4;6;1;0;1;30;19;
SP INTERIOR43221;CPV43221;CPV;SP INTERIOR;01/05/2018;4;6;1;8;21 760;5 400;13 700;2 766;49,88%;12,38%;31,40%;6,34%;0;2 956;4 940;277;5 215;2 068;7 283;2,99;2,61;1,88;1,34;3;6;1;0;0;94;9;
B. SP INTERIOR43221;CRB43221;CRB;B. SP INTERIOR;01/05/2018;25;0;3;0;16 265;;5 310;;75,39%;;24,61%;;0;2 001;2 001;0;1 623;814;2 437;6,67;;2,18;;0;0;0;0;0;93;7;
B. SP CAPITAL43221;CSA43221;CSA;B. SP CAPITAL;01/05/2018;13;4;1;0;14 000;1 200;3 410;;75,23%;6,45%;18,32%;;0;3 900;1 352;0;1 520;884;2 404;5,82;1,36;1,42;;2;0;0;0;0;96;0;B. SP CAPITAL43221
B. SP CAPITAL43221;CSB43221;CSB;B. SP CAPITAL;01/05/2018;81;3;2;0;24 300;900;8 270;;72,60%;2,69%;24,71%;;0;3 190;3 190;0;2 616;1 278;3 894;6,24;0,7;2,12;;0;0;2;0;2;97;0;B. SP CAPITAL43221
43221;CSM43221;CSM;0;01/05/2018;0;0;0;0;;;;;;;;;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0;0;43221
SP INTERIOR43221;CSS43221;CSS;SP INTERIOR;01/05/2018;3;0;2;0;14 060;;8 356;;62,72%;;37,28%;;1;2 079;2 079;0;2 808;764;3 572;3,94;;2,34;;0;0;0;0;0;75;52;
B. SP INTERIOR43221;CST43221;CST;B. SP INTERIOR;01/05/2018;27;6;1;10;22 400;1 800;4 670;374;76,60%;6,16%;15,97%;1,28%;0;1 945;1 916;37;1 159;529;1 688;13,27;3,4;2,77;0,71;0;5;0;0;0;92;0;B. SP INTERIOR43221
B. SP CAPITAL43221;CTB43221;CTB;B. SP CAPITAL;01/05/2018;0;0;1;4;;;4 100;260;;;94,04%;5,96%;0;1 530;1 522;26;1 945;1 018;2 963;;;1,38;0,26;7;0;1;0;0;99;0;B. SP CAPITAL43221
B. SP CAPITAL43221;CVA43221;CVA;B. SP CAPITAL;01/05/2018;0;0;1;1;;;2 820;94;;;96,77%;3,23%;0;1 035;1 061;9;1 058;509;1 567;;;1,8;0,18;7;0;1;0;0;70;5;
B. SP INTERIOR43221;CVN43221;CVN;B. SP INTERIOR;01/05/2018;2;6;1;5;8 910;3 600;2 600;1 187;54,67%;22,09%;15,95%;7,28%;0;89;858;119;1 986;799;2 785;3,2;4,5;0,93;1,49;2;4;0;0;1;100;0;B. SP INTERIOR43221
RS / PARANÁ43221;CWB43221;CWB;RS / PARANÁ;01/05/2018;0;0;2;0;;;12 600;;;;100,00%;;0;0;0;0;3 714;1 418;5 131;;;2,46;;0;0;0;0;0;0;0;RS / PARANÁ43221
RS / PARANÁ43221;CWC43221;CWC;RS / PARANÁ;01/05/2018;4;0;3;0;8 942;;16 990;;34,48%;;65,52%;;0;0;0;0;4 596;2 324;6 920;1,29;;2,46;;0;0;0;0;0;0;0;RS / PARANÁ43221
RS / PARANÁ43221;CWP43221;CWP;RS / PARANÁ;01/05/2018;0;0;2;0;;;10 060;;;;100,00%;;0;0;0;0;2 947;1 182;4 130;;;2,44;;0;0;0;0;0;0;0;RS / PARANÁ43221
RS / PARANÁ43221;CXS43221;CXS;RS / PARANÁ;01/05/2018;23;1;0;0;12 151;907;;;93,05%;6,95%;;;0;0;0;0;2 694;637;3 331;3,65;1,42;;;0;0;0;0;0;74;0;RS / PARANÁ43221
RIO DE JANEIRO43221;DDC43221;DDC;RIO DE JANEIRO;01/05/2018;31;4;3;0;19 200;14 000;10 760;;43,68%;31,85%;24,48%;;0;14 338;4 187;0;3 202;1 474;4 676;4,11;9,5;2,3;;0;0;0;0;0;97;0;RIO DE JANEIRO43221
SP SUL43221;DMA43221;DMA;SP SUL;01/05/2018;3;4;3;6;23 970;2 400;32 221;2 643;39,14%;3,92%;52,62%;4,32%;13 741;11 276;13 081;264;6 173;2 344;8 517;2,81;1,02;3,78;1,13;3;3;3;0;0;0;0;SP SUL43221
MINAS43221;ECG43221;ECG;MINAS;01/05/2018;0;0;5;0;;;10 047;;;;100,00%;;0;0;1 575;0;3 300;1 219;4 520;;;2,22;;0;0;0;0;0;0;0;MINAS43221
SP LESTE43221;ECN43221;ECN;SP LESTE;01/05/2018;2;4;2;3;10 910;2 400;12 203;1 346;40,62%;8,94%;45,43%;5,01%;3 912;5 077;5 163;135;3 696;1 273;4 969;2,2;1,89;2,46;1,06;1;2;0;0;0;99;311;
SP INTERIOR43221;ECP43221;ECP;SP INTERIOR;01/05/2018;4;6;5;5;24 220;3 600;19 870;754;50,00%;7,43%;41,02%;1,56%;0;6 917;6 953;75;4 993;1 820;6 813;3,56;1,98;2,92;0,41;4;3;1;0;2;72;0;SP INTERIOR43221
SP CENTRO43221;EPL43221;EPL;SP CENTRO;01/05/2018;9;6;17;6;62 020;10 500;34 270;3 200;56,39%;9,55%;31,16%;2,91%;0;0;9 590;320;8 708;6 044;14 752;4,2;1,74;2,32;0,53;9;7;5;0;6;99;240;
SP INTERIOR43221;EPP43221;EPP;SP INTERIOR;01/05/2018;12;0;5;5;12 000;;15 998;2 204;39,73%;;52,97%;7,30%;0;6 728;5 391;220;3 857;1 594;5 450;2,2;;2,94;1,38;0;0;0;0;0;99;8;
SP CENTRO43221;ERE43221;ERE;SP CENTRO;01/05/2018;4;6;4;6;20 850;3 600;19 570;3 402;43,97%;7,59%;41,27%;7,17%;31 164;5 837;7 728;340;6 426;3 027;9 453;2,21;1,19;2,07;1,12;0;0;0;1;0;80;73;
SP ABC/BAIXADA43221;EST43221;EST;SP ABC/BAIXADA;01/05/2018;4;0;1;6;25 080;;12 530;1 996;63,32%;;31,64%;5,04%;0;5 381;5 290;200;4 680;2 294;6 975;3,6;;1,8;0,87;4;0;2;0;1;89;162;
NORDESTE43221;FOB43221;FOB;NORDESTE;01/05/2018;14;0;6;0;31 140;;10 170;;75,38%;;24,62%;;0;0;924;0;2 504;1 253;3 757;8,29;;2,71;;0;0;0;0;0;0;0;NORDESTE43221
NORDESTE43221;FOR43221;FOR;NORDESTE;01/05/2018;18;0;8;0;39 302;;18 980;;67,43%;;32,57%;;0;0;2 016;0;3 958;1 979;5 937;6,62;;3,2;;0;0;0;0;0;0;0;NORDESTE43221
CENTRO OESTE/MANAUS43221;GOP43221;GOP;CENTRO OESTE/MANAUS;01/05/2018;2;0;2;0;13 950;;8 570;;61,94%;;38,06%;;0;0;0;0;2 684;541;3 225;4,33;;2,66;;0;0;0;0;0;0;0;CENTRO OESTE/MANAUS43221
CENTRO OESTE/MANAUS43221;GOS43221;GOS;CENTRO OESTE/MANAUS;01/05/2018;9;0;6;0;50 160;;39 960;;55,66%;;44,34%;;0;0;0;0;11 503;3 682;15 186;3,3;;2,63;;0;0;0;0;0;0;0;CENTRO OESTE/MANAUS43221
SP LESTE43221;GRU43221;GRU;SP LESTE;01/05/2018;4;7;5;4;20 770;8 540;15 100;2 056;44,70%;18,38%;32,50%;4,42%;8 452;4 383;4 388;206;5 068;1 926;6 994;2,97;4,43;2,16;1,07;2;1;2;0;0;90;16;
RS / PARANÁ43221;GRV43221;GRV;RS / PARANÁ;01/05/2018;1;0;3;0;410;;8 900;;4,40%;;95,60%;;0;0;0;0;2 473;919;3 391;0,12;;2,62;;0;0;0;0;0;0;0;RS / PARANÁ43221
B. SP INTERIOR43221;GSC43221;GSC;B. SP INTERIOR;01/05/2018;0;0;0;0;;;;;;;;;0;0;0;0;1 601;791;2 392;;;;;0;0;0;0;0;96;0;B. SP INTERIOR43221
CENTRO OESTE/MANAUS43221;GSD43221;GSD;CENTRO OESTE/MANAUS;01/05/2018;8;0;3;0;32 360;;16 300;;66,50%;;33,50%;;0;0;0;0;6 011;1 572;7 583;4,27;;2,15;;0;0;0;0;0;0;0;CENTRO OESTE/MANAUS43221
B. SP INTERIOR43221;GSF43221;GSF;B. SP INTERIOR;01/05/2018;0;0;0;0;;;;;;;;;0;0;0;0;1 693;906;2 599;;;;;0;0;0;0;0;0;0;B. SP INTERIOR43221
SP ABC/BAIXADA43221;GUA43221;GUA;SP ABC/BAIXADA;01/05/2018;2;0;1;2;15 110;;5 100;777;72,00%;;24,30%;3,70%;0;2 147;2 072;78;2 800;1 296;4 096;3,69;;1,25;0,6;2;0;1;0;0;82;1;
SP INTERIOR43221;JDI43221;JDI;SP INTERIOR;01/05/2018;3;6;3;4;21 910;5 400;16 350;2 030;47,95%;11,82%;35,78%;4,44%;0;6 254;6 181;203;4 910;1 933;6 843;3,2;2,79;2,39;1,05;3;6;2;1;1;97;14;
MINAS43221;JFO43221;JFO;MINAS;01/05/2018;5;9;5;4;12 385;10 007;15 022;932;32,30%;26,10%;39,18%;2,43%;0;3 772;1 806;28;3 452;1 142;4 594;2,7;8,76;3,27;0,82;1;3;1;4;0;0;0;MINAS43221
NORDESTE43221;JPB43221;JPB;NORDESTE;01/05/2018;4;0;4;0;21 880;;20 358;;51,80%;;48,20%;;0;0;1 442;0;2 452;1 239;3 691;5,93;;5,52;;1;0;2;0;1;0;0;NORDESTE43221
NORDESTE43221;JPE43221;JPE;NORDESTE;01/05/2018;4;0;8;0;30 660;;33 320;;47,92%;;52,08%;;0;0;2 146;0;4 920;2 280;7 199;4,26;;4,63;;0;0;0;0;0;0;0;NORDESTE43221
RS / PARANÁ43221;LDB43221;LDB;RS / PARANÁ;01/05/2018;1;0;0;0;2 380;;;;100,00%;;;;0;0;0;0;3 868;1 665;5 533;0,43;;;;0;0;0;0;0;0;0;RS / PARANÁ43221
CENTRO OESTE/MANAUS43221;MAD43221;MAD;CENTRO OESTE/MANAUS;01/05/2018;4;0;10;0;18 440;;8 231;;69,14%;;30,86%;;0;0;0;0;3 090;1 099;4 190;4,4;;1,96;;0;0;0;0;0;0;0;CENTRO OESTE/MANAUS43221
B. MG SUL43221;MAK43221;MAK;B. MG SUL;01/05/2018;43;9;22;0;2 792;5 090;1 715;;29,09%;53,04%;17,87%;;0;324;298;0;985;385;1 370;2,04;13,22;1,25;;22;22;23;1;0;85;0;B. MG SUL43221
B. MG SUL43221;MAN43221;MAN;B. MG SUL;01/05/2018;44;10;21;3;3 229;4 277;2 291;378;31,73%;42,03%;22,52%;3,72%;0;445;378;11;877;327;1 204;2,68;13,06;1,9;1,16;24;23;22;3;0;0;0;B. MG SUL43221
B. MG CENTRO43221;MAZ43221;MAZ;B. MG CENTRO;01/05/2018;34;10;16;1;7 235;2 874;3 100;221;53,87%;21,40%;23,08%;1,65%;0;257;458;7;1 039;387;1 427;5,07;7,42;2,17;0,57;25;21;10;2;0;94;21;
B. MG SUL43221;MBZ43221;MBZ;B. MG SUL;01/05/2018;37;10;25;0;8 114;4 807;3 270;70;49,90%;29,56%;20,11%;0,43%;0;572;577;2;1 621;696;2 317;3,5;6,91;1,41;0,1;23;20;22;1;0;74;112;
B. MG SUL43221;MCE43221;MCE;B. MG SUL;01/05/2018;44;7;21;2;3 903;8 271;2 951;173;25,51%;54,07%;19,29%;1,13%;0;596;525;5;1 589;705;2 294;1,7;11,74;1,29;0,25;22;23;24;4;0;0;0;B. MG SUL43221
